timestamp,solar
2021-01-01 00:00:00,0.0
2021-01-01 01:00:00,0.0
2021-01-01 02:00:00,0.0
2021-01-01 03:00:00,0.0
2021-01-01 04:00:00,0.0
2021-01-01 05:00:00,0.0
2021-01-01 06:00:00,0.0
2021-01-01 07:00:00,0.0
2021-01-01 08:00:00,46.541826554442366
2021-01-01 09:00:00,1382.5686592383129
2021-01-01 10:00:00,2632.959569562963
2021-01-01 11:00:00,3665.45300864618
2021-01-01 12:00:00,3955.655448768724
2021-01-01 13:00:00,3522.781334515126
2021-01-01 14:00:00,2836.1982412173916
2021-01-01 15:00:00,1366.6172634321251
2021-01-01 16:00:00,0.0
2021-01-01 17:00:00,0.0
2021-01-01 18:00:00,0.0
2021-01-01 19:00:00,0.0
2021-01-01 20:00:00,0.0
2021-01-01 21:00:00,0.0
2021-01-01 22:00:00,0.0
2021-01-01 23:00:00,0.0
2021-01-02 00:00:00,0.0
2021-01-02 01:00:00,0.0
2021-01-02 02:00:00,0.0
2021-01-02 03:00:00,0.0
2021-01-02 04:00:00,0.0
2021-01-02 05:00:00,0.0
2021-01-02 06:00:00,0.0
2021-01-02 07:00:00,0.0
2021-01-02 08:00:00,0.0
2021-01-02 09:00:00,1520.2734892954275
2021-01-02 10:00:00,2825.33288205438
2021-01-02 11:00:00,3672.838028146759
2021-01-02 12:00:00,4159.840511052133
2021-01-02 13:00:00,3785.35820709799
2021-01-02 14:00:00,2829.1594484588004
2021-01-02 15:00:00,1547.802044973448
2021-01-02 16:00:00,0.0
2021-01-02 17:00:00,0.0
2021-01-02 18:00:00,0.0
2021-01-02 19:00:00,0.0
2021-01-02 20:00:00,0.0
2021-01-02 21:00:00,0.0
2021-01-02 22:00:00,0.0
2021-01-02 23:00:00,0.0
2021-01-03 00:00:00,0.0
2021-01-03 01:00:00,0.0
2021-01-03 02:00:00,0.0
2021-01-03 03:00:00,0.0
2021-01-03 04:00:00,0.0
2021-01-03 05:00:00,0.0
2021-01-03 06:00:00,0.0
2021-01-03 07:00:00,0.0
2021-01-03 08:00:00,0.0
2021-01-03 09:00:00,1603.0607641685563
2021-01-03 10:00:00,2778.8810887641903
2021-01-03 11:00:00,3513.072255977545
2021-01-03 12:00:00,4126.176708843316
2021-01-03 13:00:00,3660.363783534992
2021-01-03 14:00:00,2827.3510517703644
2021-01-03 15:00:00,1451.1456367128294
2021-01-03 16:00:00,0.0
2021-01-03 17:00:00,0.0
2021-01-03 18:00:00,0.0
2021-01-03 19:00:00,0.0
2021-01-03 20:00:00,0.0
2021-01-03 21:00:00,0.0
2021-01-03 22:00:00,0.0
2021-01-03 23:00:00,0.0
2021-01-04 00:00:00,0.0
2021-01-04 01:00:00,0.0
2021-01-04 02:00:00,0.0
2021-01-04 03:00:00,0.0
2021-01-04 04:00:00,0.0
2021-01-04 05:00:00,0.0
2021-01-04 06:00:00,0.0
2021-01-04 07:00:00,0.0
2021-01-04 08:00:00,72.93477106852335
2021-01-04 09:00:00,1673.4029162219144
2021-01-04 10:00:00,2873.1112610799764
2021-01-04 11:00:00,3618.776577926685
2021-01-04 12:00:00,4017.559355784829
2021-01-04 13:00:00,3688.150990225143
2021-01-04 14:00:00,2802.53739296917
2021-01-04 15:00:00,1571.1521838079846
2021-01-04 16:00:00,0.0
2021-01-04 17:00:00,0.0
2021-01-04 18:00:00,0.0
2021-01-04 19:00:00,0.0
2021-01-04 20:00:00,0.0
2021-01-04 21:00:00,0.0
2021-01-04 22:00:00,0.0
2021-01-04 23:00:00,0.0
2021-01-05 00:00:00,0.0
2021-01-05 01:00:00,0.0
2021-01-05 02:00:00,0.0
2021-01-05 03:00:00,0.0
2021-01-05 04:00:00,0.0
2021-01-05 05:00:00,0.0
2021-01-05 06:00:00,0.0
2021-01-05 07:00:00,0.0
2021-01-05 08:00:00,103.2443866678971
2021-01-05 09:00:00,1434.5268904053426
2021-01-05 10:00:00,2997.2087325485045
2021-01-05 11:00:00,3745.48550530649
2021-01-05 12:00:00,3964.032653525253
2021-01-05 13:00:00,3632.334797615707
2021-01-05 14:00:00,2785.0012913814367
2021-01-05 15:00:00,1509.4597913113953
2021-01-05 16:00:00,0.0
2021-01-05 17:00:00,0.0
2021-01-05 18:00:00,0.0
2021-01-05 19:00:00,0.0
2021-01-05 20:00:00,0.0
2021-01-05 21:00:00,0.0
2021-01-05 22:00:00,0.0
2021-01-05 23:00:00,0.0
2021-01-06 00:00:00,0.0
2021-01-06 01:00:00,0.0
2021-01-06 02:00:00,0.0
2021-01-06 03:00:00,0.0
2021-01-06 04:00:00,0.0
2021-01-06 05:00:00,0.0
2021-01-06 06:00:00,0.0
2021-01-06 07:00:00,0.0
2021-01-06 08:00:00,11.933605175203088
2021-01-06 09:00:00,1504.2449089958102
2021-01-06 10:00:00,2885.9355315922003
2021-01-06 11:00:00,3592.1815993473065
2021-01-06 12:00:00,4116.171741889917
2021-01-06 13:00:00,3684.4574812861465
2021-01-06 14:00:00,2822.1464719927635
2021-01-06 15:00:00,1638.0865843785764
2021-01-06 16:00:00,0.0
2021-01-06 17:00:00,0.0
2021-01-06 18:00:00,0.0
2021-01-06 19:00:00,0.0
2021-01-06 20:00:00,0.0
2021-01-06 21:00:00,0.0
2021-01-06 22:00:00,0.0
2021-01-06 23:00:00,0.0
2021-01-07 00:00:00,0.0
2021-01-07 01:00:00,0.0
2021-01-07 02:00:00,0.0
2021-01-07 03:00:00,0.0
2021-01-07 04:00:00,0.0
2021-01-07 05:00:00,0.0
2021-01-07 06:00:00,0.0
2021-01-07 07:00:00,0.0
2021-01-07 08:00:00,21.26900944914616
2021-01-07 09:00:00,1473.3857529222137
2021-01-07 10:00:00,2944.1454359456197
2021-01-07 11:00:00,3646.3244830056747
2021-01-07 12:00:00,4152.02384735391
2021-01-07 13:00:00,3761.751118792811
2021-01-07 14:00:00,2864.20824660672
2021-01-07 15:00:00,1554.9029906400783
2021-01-07 16:00:00,0.0
2021-01-07 17:00:00,0.0
2021-01-07 18:00:00,0.0
2021-01-07 19:00:00,0.0
2021-01-07 20:00:00,0.0
2021-01-07 21:00:00,0.0
2021-01-07 22:00:00,0.0
2021-01-07 23:00:00,0.0
2021-01-08 00:00:00,0.0
2021-01-08 01:00:00,0.0
2021-01-08 02:00:00,0.0
2021-01-08 03:00:00,0.0
2021-01-08 04:00:00,0.0
2021-01-08 05:00:00,0.0
2021-01-08 06:00:00,0.0
2021-01-08 07:00:00,0.0
2021-01-08 08:00:00,222.13862631407181
2021-01-08 09:00:00,1591.7847620912682
2021-01-08 10:00:00,2890.79117460887
2021-01-08 11:00:00,3748.554281394303
2021-01-08 12:00:00,4049.749810890417
2021-01-08 13:00:00,3882.148150504636
2021-01-08 14:00:00,2812.8397016888935
2021-01-08 15:00:00,1453.956869245598
2021-01-08 16:00:00,0.0
2021-01-08 17:00:00,0.0
2021-01-08 18:00:00,0.0
2021-01-08 19:00:00,0.0
2021-01-08 20:00:00,0.0
2021-01-08 21:00:00,0.0
2021-01-08 22:00:00,0.0
2021-01-08 23:00:00,0.0
2021-01-09 00:00:00,0.0
2021-01-09 01:00:00,0.0
2021-01-09 02:00:00,0.0
2021-01-09 03:00:00,0.0
2021-01-09 04:00:00,0.0
2021-01-09 05:00:00,0.0
2021-01-09 06:00:00,0.0
2021-01-09 07:00:00,0.0
2021-01-09 08:00:00,0.0
2021-01-09 09:00:00,1499.969155634429
2021-01-09 10:00:00,2874.0736581832452
2021-01-09 11:00:00,3648.483500965796
2021-01-09 12:00:00,4026.449923025532
2021-01-09 13:00:00,3707.6594896016677
2021-01-09 14:00:00,2838.1374413493872
2021-01-09 15:00:00,1441.94715481059
2021-01-09 16:00:00,0.0
2021-01-09 17:00:00,0.0
2021-01-09 18:00:00,0.0
2021-01-09 19:00:00,0.0
2021-01-09 20:00:00,0.0
2021-01-09 21:00:00,0.0
2021-01-09 22:00:00,0.0
2021-01-09 23:00:00,0.0
2021-01-10 00:00:00,0.0
2021-01-10 01:00:00,0.0
2021-01-10 02:00:00,0.0
2021-01-10 03:00:00,0.0
2021-01-10 04:00:00,0.0
2021-01-10 05:00:00,0.0
2021-01-10 06:00:00,0.0
