timestamp,solar
2021-01-30 00:00:00,0.0
2021-01-30 01:00:00,0.0
2021-01-30 02:00:00,0.0
2021-01-30 03:00:00,0.0
2021-01-30 04:00:00,0.0
2021-01-30 05:00:00,0.0
2021-01-30 06:00:00,0.0
2021-01-30 07:00:00,0.0
2021-01-30 08:00:00,137.9369021372286
2021-01-30 09:00:00,1537.059900985628
2021-01-30 10:00:00,2916.739258469371
2021-01-30 11:00:00,3738.701063848884
2021-01-30 12:00:00,3979.201769588434
2021-01-30 13:00:00,3653.9937872127534
2021-01-30 14:00:00,2816.6445836706403
2021-01-30 15:00:00,1417.4940797113954
2021-01-30 16:00:00,0.0
2021-01-30 17:00:00,0.0
2021-01-30 18:00:00,0.0
2021-01-30 19:00:00,0.0
2021-01-30 20:00:00,0.0
2021-01-30 21:00:00,0.0
2021-01-30 22:00:00,0.0
2021-01-30 23:00:00,0.0
2021-01-31 00:00:00,0.0
