timestamp,load
2021-01-01 00:00:00,1973.0193196072535
2021-01-01 01:00:00,2081.813941995018
2021-01-01 02:00:00,2007.9080235423332
2021-01-01 03:00:00,2069.72622834129
2021-01-01 04:00:00,2415.218769802452
2021-01-01 05:00:00,2991.782579930642
2021-01-01 06:00:00,3846.858749004647
2021-01-01 07:00:00,4684.715984076067
2021-01-01 08:00:00,5033.53807670783
2021-01-01 09:00:00,4693.483382902729
2021-01-01 10:00:00,3848.0352906915923
2021-01-01 11:00:00,3071.3772455795824
2021-01-01 12:00:00,2713.7946619960194
2021-01-01 13:00:00,2642.6880439598094
2021-01-01 14:00:00,2896.5638576034144
2021-01-01 15:00:00,3134.2599349984357
2021-01-01 16:00:00,3577.441874596444
2021-01-01 17:00:00,3987.390078801238
2021-01-01 18:00:00,4027.637837576888
2021-01-01 19:00:00,3906.6972702360395
2021-01-01 20:00:00,3636.871069872039
2021-01-01 21:00:00,3323.483847726052
2021-01-01 22:00:00,2922.127058197418
2021-01-01 23:00:00,2419.728379690793
2021-01-02 00:00:00,1940.4813603901987
2021-01-02 01:00:00,1925.8921534844374
2021-01-02 02:00:00,1995.9729268400076
2021-01-02 03:00:00,2134.5642191091797
2021-01-02 04:00:00,2418.143935851455
2021-01-02 05:00:00,2897.600761610146
2021-01-02 06:00:00,3726.8953130752493
2021-01-02 07:00:00,4611.65885839567
2021-01-02 08:00:00,5053.540403559177
2021-01-02 09:00:00,4724.226846414953
2021-01-02 10:00:00,3962.0142236738848
2021-01-02 11:00:00,3103.7979467618543
2021-01-02 12:00:00,2718.0840907025686
2021-01-02 13:00:00,2681.009966477298
2021-01-02 14:00:00,2830.7086189954707
2021-01-02 15:00:00,3239.016036856339
2021-01-02 16:00:00,3635.4164500028114
2021-01-02 17:00:00,3846.581252851454
2021-01-02 18:00:00,4082.115988514888
2021-01-02 19:00:00,3889.9791335510804
2021-01-02 20:00:00,3605.8266129308886
2021-01-02 21:00:00,3165.6942524356364
2021-01-02 22:00:00,2783.2532712891903
2021-01-02 23:00:00,2388.8786875148226
2021-01-03 00:00:00,2003.7642121645977
2021-01-03 01:00:00,2131.8471467440754
2021-01-03 02:00:00,1982.3973488817965
2021-01-03 03:00:00,2280.6281005843157
2021-01-03 04:00:00,2476.7557417786857
2021-01-03 05:00:00,2950.445259720653
2021-01-03 06:00:00,3821.626139634649
2021-01-03 07:00:00,4643.143412347696
2021-01-03 08:00:00,5093.040038948831
2021-01-03 09:00:00,4695.559487336169
2021-01-03 10:00:00,3935.8216831380914
2021-01-03 11:00:00,3123.3230515761775
2021-01-03 12:00:00,2671.0777901533324
2021-01-03 13:00:00,2646.8363866783507
2021-01-03 14:00:00,2835.2043589354976
2021-01-03 15:00:00,3147.0135906062706
2021-01-03 16:00:00,3643.165622515156
2021-01-03 17:00:00,3816.9809112885555
2021-01-03 18:00:00,3986.5694711197575
2021-01-03 19:00:00,3869.926533306311
2021-01-03 20:00:00,3633.6425480762587
2021-01-03 21:00:00,3291.296550679419
2021-01-03 22:00:00,2882.4731134481044
2021-01-03 23:00:00,2532.3256685011775
2021-01-04 00:00:00,1969.512836062628
2021-01-04 01:00:00,1997.3892285821537
2021-01-04 02:00:00,2016.86463593423
2021-01-04 03:00:00,2108.3041818400948
2021-01-04 04:00:00,2385.920623216723
2021-01-04 05:00:00,2952.667797016129
2021-01-04 06:00:00,3796.59159475868
2021-01-04 07:00:00,4697.49257864487
2021-01-04 08:00:00,4954.999995835641
2021-01-04 09:00:00,4633.234995715079
2021-01-04 10:00:00,3797.5526446550252
2021-01-04 11:00:00,3176.1885994336526
2021-01-04 12:00:00,2636.851268250184
2021-01-04 13:00:00,2663.553980010922
2021-01-04 14:00:00,2879.317513639717
2021-01-04 15:00:00,3285.5657238343542
2021-01-04 16:00:00,3591.980358798569
2021-01-04 17:00:00,3844.662144341414
2021-01-04 18:00:00,3922.2236811659345
2021-01-04 19:00:00,3752.6879654479767
2021-01-04 20:00:00,3609.5425128175
2021-01-04 21:00:00,3251.8349500571885
2021-01-04 22:00:00,2845.808986342959
2021-01-04 23:00:00,2422.2162023977826
2021-01-05 00:00:00,2052.9477255992633
2021-01-05 01:00:00,1971.6518848462094
2021-01-05 02:00:00,1987.9831465799332
2021-01-05 03:00:00,2095.7866424114077
2021-01-05 04:00:00,2409.963624773369
2021-01-05 05:00:00,2899.889620193655
2021-01-05 06:00:00,3818.411108707749
2021-01-05 07:00:00,4671.370840012626
2021-01-05 08:00:00,5063.098035091127
2021-01-05 09:00:00,4678.506533691333
2021-01-05 10:00:00,3809.7415557973113
2021-01-05 11:00:00,3112.8589706907214
2021-01-05 12:00:00,2623.6635024857574
2021-01-05 13:00:00,2574.6179606064675
2021-01-05 14:00:00,2787.416390452103
2021-01-05 15:00:00,3124.0611087851144
2021-01-05 16:00:00,3574.1230353205538
2021-01-05 17:00:00,3948.4835708580554
2021-01-05 18:00:00,4112.835380730893
2021-01-05 19:00:00,3863.240489770077
2021-01-05 20:00:00,3655.7801278620377
2021-01-05 21:00:00,3193.332205520913
2021-01-05 22:00:00,2739.687795110639
2021-01-05 23:00:00,2533.751530628727
2021-01-06 00:00:00,2012.7471226834455
2021-01-06 01:00:00,2097.4636666600327
2021-01-06 02:00:00,1956.594397187883
2021-01-06 03:00:00,2271.6198895933308
2021-01-06 04:00:00,2485.629044807473
2021-01-06 05:00:00,2973.2285200914157
2021-01-06 06:00:00,3805.331014803779
2021-01-06 07:00:00,4614.107934300012
2021-01-06 08:00:00,5013.218472238335
2021-01-06 09:00:00,4660.511893059822
2021-01-06 10:00:00,3902.4127513860312
2021-01-06 11:00:00,3090.696126257195
2021-01-06 12:00:00,2747.4246007578963
2021-01-06 13:00:00,2636.7675199831374
2021-01-06 14:00:00,2842.710719232815
2021-01-06 15:00:00,3270.838121868785
2021-01-06 16:00:00,3521.3550122074357
2021-01-06 17:00:00,3909.0885513195667
2021-01-06 18:00:00,4001.2897467799876
2021-01-06 19:00:00,3821.3772211667924
2021-01-06 20:00:00,3516.04968754513
2021-01-06 21:00:00,3263.5785715798215
2021-01-06 22:00:00,2870.3641156006015
2021-01-06 23:00:00,2507.3323390381406
2021-01-07 00:00:00,2086.839307166403
2021-01-07 01:00:00,2028.6110953550403
2021-01-07 02:00:00,2095.8185872575814
2021-01-07 03:00:00,2152.834483535793
2021-01-07 04:00:00,2392.252700367965
2021-01-07 05:00:00,2921.2481361978416
2021-01-07 06:00:00,3790.091091648567
2021-01-07 07:00:00,4637.042314181082
2021-01-07 08:00:00,5075.889495384281
2021-01-07 09:00:00,4708.204678756753
2021-01-07 10:00:00,3893.2389341191315
2021-01-07 11:00:00,3148.9149546863136
2021-01-07 12:00:00,2703.0456019676876
2021-01-07 13:00:00,2643.612098980156
2021-01-07 14:00:00,2780.618600553754
2021-01-07 15:00:00,3276.5816714228995
2021-01-07 16:00:00,3579.5556013409996
2021-01-07 17:00:00,3946.466147586837
2021-01-07 18:00:00,4059.2716945350608
2021-01-07 19:00:00,3858.4177880093143
2021-01-07 20:00:00,3648.960655553352
2021-01-07 21:00:00,3195.0119474699477
2021-01-07 22:00:00,2804.4729647007307
2021-01-07 23:00:00,2511.5780792855558
2021-01-08 00:00:00,2015.230047802144
2021-01-08 01:00:00,2008.4902620295215
2021-01-08 02:00:00,1966.613920509223
2021-01-08 03:00:00,2125.74592220235
2021-01-08 04:00:00,2519.967115057485
2021-01-08 05:00:00,2834.9244873294074
2021-01-08 06:00:00,3863.7499264051257
2021-01-08 07:00:00,4702.754674411259
2021-01-08 08:00:00,4939.814454314638
2021-01-08 09:00:00,4646.236755159794
2021-01-08 10:00:00,3826.6871228098335
2021-01-08 11:00:00,3198.112728173704
2021-01-08 12:00:00,2731.8276795219526
2021-01-08 13:00:00,2688.0864871480517
2021-01-08 14:00:00,2861.5839319288416
2021-01-08 15:00:00,3285.228390267298
2021-01-08 16:00:00,3602.0693653642197
2021-01-08 17:00:00,3959.997015066238
2021-01-08 18:00:00,3992.576358753905
2021-01-08 19:00:00,3857.95765185141
2021-01-08 20:00:00,3692.0223648401525
2021-01-08 21:00:00,3212.0188833994857
2021-01-08 22:00:00,2777.2845856709437
2021-01-08 23:00:00,2453.222722681924
2021-01-09 00:00:00,1955.677484692715
2021-01-09 01:00:00,2048.7848038134453
2021-01-09 02:00:00,2028.38517743476
2021-01-09 03:00:00,2246.716202976421
2021-01-09 04:00:00,2465.352087764271
2021-01-09 05:00:00,2986.981605274207
2021-01-09 06:00:00,3890.457781453619
2021-01-09 07:00:00,4625.123060919968
2021-01-09 08:00:00,4914.9925500709805
2021-01-09 09:00:00,4620.229547951533
2021-01-09 10:00:00,3884.0833721754807
2021-01-09 11:00:00,3094.287385699553
2021-01-09 12:00:00,2717.897185595936
2021-01-09 13:00:00,2624.2845293576415
2021-01-09 14:00:00,2892.953306927188
2021-01-09 15:00:00,3294.67237430803
2021-01-09 16:00:00,3596.096401186785
2021-01-09 17:00:00,3919.796398141266
2021-01-09 18:00:00,3912.2718379307544
2021-01-09 19:00:00,3885.7250487500537
2021-01-09 20:00:00,3539.876945236254
2021-01-09 21:00:00,3220.32266028921
2021-01-09 22:00:00,2834.0245689169333
2021-01-09 23:00:00,2510.3382354521127
2021-01-10 00:00:00,1977.0002888538525
2021-01-10 01:00:00,2121.486129348719
2021-01-10 02:00:00,1969.9272457048673
2021-01-10 03:00:00,2065.360962818491
2021-01-10 04:00:00,2488.792097434894
2021-01-10 05:00:00,2938.910742240014
2021-01-10 06:00:00,3773.0283700168834
2021-01-10 07:00:00,4765.044022629599
2021-01-10 08:00:00,5057.017976120124
2021-01-10 09:00:00,4639.9854734233595
2021-01-10 10:00:00,3887.598375991679
2021-01-10 11:00:00,3202.708023549494
2021-01-10 12:00:00,2711.2574502306065
2021-01-10 13:00:00,2694.822641180137
2021-01-10 14:00:00,2895.791729565792
2021-01-10 15:00:00,3266.1364600774928
2021-01-10 16:00:00,3604.468278512845
2021-01-10 17:00:00,3892.6065576545207
2021-01-10 18:00:00,4013.363699226939
2021-01-10 19:00:00,3928.6423880595967
2021-01-10 20:00:00,3587.3090857319244
2021-01-10 21:00:00,3219.1640181578928
2021-01-10 22:00:00,2806.7073002852676
2021-01-10 23:00:00,2504.4886586561493
2021-01-11 00:00:00,1938.4566017945747
2021-01-11 01:00:00,2136.861559609953
2021-01-11 02:00:00,1996.681315348077
2021-01-11 03:00:00,2113.7452179385955
2021-01-11 04:00:00,2365.0799589703247
2021-01-11 05:00:00,3004.9101362277356
2021-01-11 06:00:00,3810.4627728315886
2021-01-11 07:00:00,4601.708052238582
2021-01-11 08:00:00,5040.576008590163
2021-01-11 09:00:00,4709.2911582264105
2021-01-11 10:00:00,3873.379164483137
2021-01-11 11:00:00,3072.2331617390064
2021-01-11 12:00:00,2786.229716461049
2021-01-11 13:00:00,2647.5185999510763
2021-01-11 14:00:00,2791.8481213814357
2021-01-11 15:00:00,3290.325815829954
2021-01-11 16:00:00,3559.692456246695
2021-01-11 17:00:00,4029.1330507192056
2021-01-11 18:00:00,4003.9940728358956
2021-01-11 19:00:00,3942.5855494898497
2021-01-11 20:00:00,3497.47397348121
2021-01-11 21:00:00,3148.8542772282444
2021-01-11 22:00:00,2888.9175620711026
2021-01-11 23:00:00,2514.59517083788
2021-01-12 00:00:00,2103.1262394793707
2021-01-12 01:00:00,2030.8214415234565
2021-01-12 02:00:00,2040.5931332740727
2021-01-12 03:00:00,2217.496953717677
2021-01-12 04:00:00,2456.550028609337
2021-01-12 05:00:00,2964.311638805694
2021-01-12 06:00:00,3765.557699368783
2021-01-12 07:00:00,4531.317644505169
2021-01-12 08:00:00,4985.848556788811
2021-01-12 09:00:00,4610.391946069202
2021-01-12 10:00:00,4006.60821286872
2021-01-12 11:00:00,3072.8959121046087
2021-01-12 12:00:00,2642.790965901811
2021-01-12 13:00:00,2554.4529746953826
2021-01-12 14:00:00,2842.2357042029666
2021-01-12 15:00:00,3186.397046297705
2021-01-12 16:00:00,3689.3676651545466
2021-01-12 17:00:00,3900.462941676459
2021-01-12 18:00:00,3999.567978826697
2021-01-12 19:00:00,3885.186109982952
2021-01-12 20:00:00,3640.7835975330154
2021-01-12 21:00:00,3190.4449131510178
2021-01-12 22:00:00,2855.584885759659
2021-01-12 23:00:00,2579.402908592795
2021-01-13 00:00:00,2024.0101688586494
2021-01-13 01:00:00,1994.0761221207201
2021-01-13 02:00:00,1985.6553627384258
2021-01-13 03:00:00,2118.0620548592133
2021-01-13 04:00:00,2434.1971223466935
2021-01-13 05:00:00,2897.4983316736425
2021-01-13 06:00:00,3861.840042279169
2021-01-13 07:00:00,4660.2790621548465
2021-01-13 08:00:00,5000.27238229101
2021-01-13 09:00:00,4636.73803025772
2021-01-13 10:00:00,3852.9040956585322
2021-01-13 11:00:00,3135.2797613813755
2021-01-13 12:00:00,2670.265839878308
2021-01-13 13:00:00,2605.4582200608866
2021-01-13 14:00:00,2878.9797452976777
2021-01-13 15:00:00,3245.0332816544224
2021-01-13 16:00:00,3540.022440651121
2021-01-13 17:00:00,3920.613168534559
2021-01-13 18:00:00,4125.096090602538
2021-01-13 19:00:00,3915.400787155857
2021-01-13 20:00:00,3516.524491281372
2021-01-13 21:00:00,3221.9300910247202
2021-01-13 22:00:00,2730.6838123733824
2021-01-13 23:00:00,2657.0730011596306
2021-01-14 00:00:00,2112.790152692891
2021-01-14 01:00:00,1973.2657621222072
2021-01-14 02:00:00,1921.044961337329
2021-01-14 03:00:00,2087.899694821928
2021-01-14 04:00:00,2396.9936417010786
2021-01-14 05:00:00,2886.0315116675215
2021-01-14 06:00:00,3816.8117786438934
2021-01-14 07:00:00,4640.51949452993
2021-01-14 08:00:00,5013.98957513209
2021-01-14 09:00:00,4681.190959677169
2021-01-14 10:00:00,3828.442100713143
2021-01-14 11:00:00,3062.7437573206275
2021-01-14 12:00:00,2678.956024406566
2021-01-14 13:00:00,2598.9656119311176
2021-01-14 14:00:00,2900.9263090499644
2021-01-14 15:00:00,3221.4185202682006
2021-01-14 16:00:00,3695.7313554171974
2021-01-14 17:00:00,3933.0632556192713
2021-01-14 18:00:00,4055.196873429046
2021-01-14 19:00:00,3898.5480510853213
2021-01-14 20:00:00,3609.34292658807
2021-01-14 21:00:00,3299.6273504282017
2021-01-14 22:00:00,2803.309936906215
2021-01-14 23:00:00,2526.0433852646847
2021-01-15 00:00:00,1987.6945417355942
2021-01-15 01:00:00,1993.130883342612
2021-01-15 02:00:00,1974.8835079999349
2021-01-15 03:00:00,2094.69253663372
2021-01-15 04:00:00,2359.629706077242
2021-01-15 05:00:00,3003.843139215667
2021-01-15 06:00:00,3872.273200804888
2021-01-15 07:00:00,4645.160759064523
2021-01-15 08:00:00,5019.213236787129
2021-01-15 09:00:00,4662.085133075016
2021-01-15 10:00:00,3836.1841847123515
2021-01-15 11:00:00,3148.527610547954
2021-01-15 12:00:00,2709.3031508710374
2021-01-15 13:00:00,2535.887919159617
